what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1361859995295
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.0.1.v200906111150,"org.eclipse.datatools.enablement.sybase.asa.ui",1361859995296
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.0.1.v200906020900,"org.eclipse.datatools.enablement.sybase.ase.ui",1361859995297
stopped,bundle,org.eclipse.datatools.enablement.sybase.ui,1.0.0.v200906090458,"org.eclipse.datatools.enablement.sybase.ui",1361859995298
stopped,bundle,org.eclipse.datatools.sqltools.data.ui,1.2.0.v201005250945,"org.eclipse.datatools.sqltools.data.ui",1361859995299
stopped,bundle,org.teiid.datatools.connectivity.ui,7.4.1.v20110801-0937-H589-Final,"org.teiid.datatools.connectivity.ui",1361859995300
stopped,bundle,org.teiid.datatools.connectivity,7.4.1.v20110801-0937-H589-Final,"org.teiid.datatools.connectivity",1361859995300
stopped,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.1.100.v201009280455,"org.eclipse.datatools.connectivity.sqm.server.ui",1361859995301
stopped,bundle,org.eclipse.datatools.sqltools.ddlgen.ui,1.0.1.v201002270530,"org.eclipse.datatools.sqltools.ddlgen.ui",1361859995301
stopped,bundle,org.eclipse.datatools.sqltools.db.derby.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.derby.ui",1361859995302
stopped,bundle,org.eclipse.datatools.sqltools.db.generic.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.generic.ui",1361859995303
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v201003161000,"org.eclipse.datatools.sqltools.debugger.core.ui",1361859995304
stopped,bundle,org.eclipse.datatools.sqltools.routineeditor.ui,1.0.1.v201004060545,"org.eclipse.datatools.sqltools.routineeditor.ui",1361859995305
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile.ui,2.6.2.r262_v20110127,"org.eclipse.birt.report.data.oda.jdbc.dbprofile.ui",1361859995306
stopped,bundle,org.eclipse.datatools.sqltools.sqlbuilder,1.0.3.v201009131745,"org.eclipse.datatools.sqltools.sqlbuilder",1361859995307
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.debugger.core",1361859995308
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages,1.1.0.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages",1361859995309
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui,1.1.1.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui",1361859995310
stopped,bundle,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.sqlscrapbook",1361859995311
stopped,bundle,org.eclipse.datatools.sqltools.sqleditor,1.0.2.v201009230800,"org.eclipse.datatools.sqltools.sqleditor",1361859995312
stopped,bundle,org.eclipse.datatools.sqltools.editor.core.ui,1.0.0.v201001150815,"org.eclipse.datatools.sqltools.editor.core.ui",1361859995313
stopped,bundle,org.eclipse.datatools.sqltools.tabledataeditor,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.tabledataeditor",1361859995314
stopped,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.2.0.v201002281800,"org.eclipse.datatools.connectivity.sqm.core.ui",1361859995315
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1361859995316
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1361861192752
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1361861192753
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1361861192753
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1361861192754
started,bundle,com.liferay.ide.eclipse.ui,1.2.3.v201103310212,"com.liferay.ide.eclipse.ui",1361861192754
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1361861192755
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1361861192756
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1361861192756
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1361861192757
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1361861192757
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1361861192758
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1361861192759
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1361861192760
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1361861192761
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1361861192761
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1361861192762
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1361861192762
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1361861192763
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1361861192764
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1361861192764
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1361861192765
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1361861192765
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1361861192765
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1361861192766
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1361861192767
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1361861192767
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1361861192767
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1361861192768
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1361861192768
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1361861192769
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1361861192769
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1361861192769
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1361861192770
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1361861192770
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1361861192770
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1361861192771
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1361861192771
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1361861192772
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1361861192772
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1361861192773
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1361861192774
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1361861192774
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1361861192776
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1361861192777
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1361861192777
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1361861192778
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1361861192779
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1361861192779
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.bugzilla.core",1361861192780
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1361861192781
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1361861192782
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1361861192782
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1361861192782
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1361861192783
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1361861192783
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1361861192784
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.1.v20110728-0200,"org.eclipse.mylyn.tasks.ui",1361861192784
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1361861192785
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1361861192785
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1361861192786
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1361861192786
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1361861192787
started,bundle,org.eclipse.team.svn.core,0.7.9.I20110419-1700,"org.eclipse.team.svn.core",1361861192788
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110318-1700,"org.eclipse.team.svn.mylyn",1361861192788
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20110419-1700,"org.eclipse.team.svn.ui",1361861192789
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1361861192790
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1361861192791
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1361861192791
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1361861192792
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1361861192792
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1361861192793
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1361861192794
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1361861192794
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1361861192794
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1361861192795
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1361861192795
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1361861192796
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1361861192796
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1361861192797
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1361861192797
started,bundle,org.eclipse.wst.server.core,1.1.207.v20110401_1511,"org.eclipse.wst.server.core",1361861192798
started,bundle,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui",1361861192798
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1361861192798
started,bundle,org.jboss.ide.eclipse.as.core,2.2.0.v20110729-2006-H221-Final,"org.jboss.ide.eclipse.as.core",1361861192799
started,bundle,org.jboss.ide.eclipse.as.ui,2.2.0.v20110729-2006-H221-Final,"org.jboss.ide.eclipse.as.ui",1361861192799
started,bundle,org.jboss.tools.common,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common",1361861192799
started,bundle,org.jboss.tools.common.model,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common.model",1361861192800
started,bundle,org.jboss.tools.common.projecttemplates,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common.projecttemplates",1361861192800
started,bundle,org.jboss.tools.common.verification.ui,3.1.0.v20110729-1946-H142-Final,"org.jboss.tools.common.verification.ui",1361861192801
started,bundle,org.jboss.tools.jmx.core,1.2.0.v20110729-1935-H124-Final,"org.jboss.tools.jmx.core",1361861192801
started,bundle,org.jboss.tools.jsf.ui,3.2.1.v20110730-1214-H169-Final,"org.jboss.tools.jsf.ui",1361861192801
started,bundle,org.jboss.tools.jst.web,3.2.1.v20110729-2031-H177-Final,"org.jboss.tools.jst.web",1361861192801
started,bundle,org.jboss.tools.jst.web.ui,3.2.1.v20110729-2031-H177-Final,"org.jboss.tools.jst.web.ui",1361861192802
started,bundle,org.jboss.tools.runtime,1.2.0.v20110801-1251-H353-Final,"org.jboss.tools.runtime",1361861192802
started,bundle,org.jboss.tools.runtime.ui,1.0.0.v20110801-1251-H353-Final,"org.jboss.tools.runtime.ui",1361861192802
started,bundle,org.jboss.tools.struts.ui,3.1.1.v20110729-2243-H165-Final,"org.jboss.tools.struts.ui",1361861192803
started,bundle,org.jboss.tools.usage,1.0.1.v20110729-1916-H126-Final,"org.jboss.tools.usage",1361861192803
started,bundle,org.polarion.eclipse.team.svn.connector.javahl15,2.2.2.I20110419-1700,"org.polarion.eclipse.team.svn.connector.javahl15",1361861192804
started,bundle,org.polarion.eclipse.team.svn.connector.javahl16,2.2.2.I20110419-1700,"org.polarion.eclipse.team.svn.connector.javahl16",1361861192804
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit15,2.2.2.I20110419-1700,"org.polarion.eclipse.team.svn.connector.svnkit15",1361861192804
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20110419-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1361861192805
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16l,2.2.2.I20110419-1700,"org.polarion.eclipse.team.svn.connector.svnkit16l",1361861192805
os,sysinfo,,,"win32",1361861192808
arch,sysinfo,,,"x86",1361861192808
ws,sysinfo,,,"win32",1361861192808
locale,sysinfo,,,"en_PH",1361861192808
processors,sysinfo,,,"2",1361861192808
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1361861192808
java.runtime.version,sysinfo,,,"1.6.0_31-b05",1361861192808
java.specification.name,sysinfo,,,"Java Platform API Specification",1361861192808
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1361861192808
java.specification.version,sysinfo,,,"1.6",1361861192808
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1361861192808
java.version,sysinfo,,,"1.6.0_31",1361861192808
java.vm.info,sysinfo,,,"mixed mode",1361861192808
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1361861192808
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1361861192808
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1361861192808
java.vm.specification.version,sysinfo,,,"1.0",1361861192808
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1361861192808
java.vm.version,sysinfo,,,"20.6-b01",1361861192808
started,bundle,org.eclipse.m2e.usagedata,1.0.0.201106061504,"org.eclipse.m2e.usagedata",1361861192811
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1361861197139
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1361861197149
started,bundle,org.jboss.tools.seam.core,3.2.1.v20110730-1321-H261-Final,"org.jboss.tools.seam.core",1361861197407
started,bundle,org.jboss.tools.seam.ui,3.2.1.v20110730-1321-H261-Final,"org.jboss.tools.seam.ui",1361861197411
started,bundle,org.eclipse.emf.edit,2.6.0.v20100914-1218,"org.eclipse.emf.edit",1361861197428
started,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1361861197430
started,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1361861197431
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1361861197431
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1361861197440
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1361861197444
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1361861197447
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1361861197451
opened,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1361861197527
started,bundle,org.jboss.tools.jst.jsp,3.2.1.v20110729-2031-H177-Final,"org.jboss.tools.jst.jsp",1361861197532
started,bundle,org.jboss.tools.common.text.ext,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common.text.ext",1361861197538
started,bundle,org.guvnor.tools,5.2.0.Final,"org.guvnor.tools",1361861197746
started,bundle,org.teiid.core.designer,7.4.1.v20110801-0937-H589-Final,"org.teiid.core.designer",1361861197766
started,bundle,org.teiid.designer.ui.common,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.ui.common",1361861197770
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1361861197782
started,bundle,org.eclipse.emf.ecore.edit,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.edit",1361861197798
started,bundle,org.teiid.designer.metamodels.core,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.core",1361861197799
started,bundle,org.teiid.designer.legacy,1.0.0.v20110801-0937-H589-Final,"org.teiid.designer.legacy",1361861198369
started,bundle,org.teiid.designer.metamodels.wsdl,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.wsdl",1361861198380
started,bundle,org.teiid.designer.metamodels.xsd,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.xsd",1361861198383
started,bundle,org.teiid.designer.sdt,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.sdt",1361861198419
started,bundle,org.eclipse.emf.mapping,2.6.0.v20100914-1218,"org.eclipse.emf.mapping",1361861198422
started,bundle,org.teiid.designer.metamodels.transformation,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.transformation",1361861198424
started,bundle,org.teiid.designer.metamodels.diagram,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.diagram",1361861198430
started,bundle,org.teiid.designer.metamodels.relational,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.relational",1361861198544
started,bundle,org.teiid.designer.metamodels.relationship,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.relationship",1361861198624
started,bundle,org.eclipse.uml2.uml,3.1.2.v201010261927,"org.eclipse.uml2.uml",1361861198933
started,bundle,org.eclipse.emf.ecore.change,2.5.1.v20100907-1643,"org.eclipse.emf.ecore.change",1361861199468
started,bundle,org.eclipse.uml2.common,1.5.0.v201005031530,"org.eclipse.uml2.common",1361861199485
started,bundle,org.teiid.designer.metamodels.xml,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.xml",1361861199532
started,bundle,org.teiid.designer.metamodels.function,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.function",1361861199544
started,bundle,org.teiid.designer.compare,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.compare",1361861199558
started,bundle,org.teiid.designer.metamodels.xmlservice,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.xmlservice",1361861199562
started,bundle,org.teiid.designer.metamodels.webservice,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.webservice",1361861199583
started,bundle,org.teiid.designer.jdbc,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.jdbc",1361861199592
started,bundle,org.teiid.designer.metamodels.dependency,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.dependency",1361861199600
started,bundle,org.teiid.designer.xsd,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.xsd",1361861199606
started,bundle,org.eclipse.uml2.uml.edit,3.1.0.v201005031530,"org.eclipse.uml2.uml.edit",1361861199622
started,bundle,org.teiid.designer.metamodels.uml2,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.metamodels.uml2",1361861199623
started,bundle,org.teiid.designer.core,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.core",1361861199624
started,bundle,org.teiid.designer.udf,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.udf",1361861199651
started,bundle,org.teiid.designer.ui,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.ui",1361861199782
started,bundle,org.teiid.designer.diagram.ui,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.diagram.ui",1361861199791
started,bundle,org.teiid.designer.mapping.ui,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.mapping.ui",1361861199799
started,bundle,org.teiid.designer.relationship.ui,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.relationship.ui",1361861199803
started,bundle,org.teiid.designer.transformation,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.transformation",1361861199818
started,bundle,org.teiid.designer.transformation.ui,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.transformation.ui",1361861199822
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1361861203141
activated,view,org.eclipse.team.svn.ui,0.7.9.I20110419-1700,"org.eclipse.team.svn.ui.repository.RepositoriesView",1361861203740
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1361861206021
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1361861206126
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1361861324432
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1361861326325
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1361861327223
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1361861327288
started,bundle,org.eclipse.wst.sse.core,1.1.505.v201104070043,"org.eclipse.wst.sse.core",1361861327815
started,bundle,org.eclipse.wst.sse.ui,1.2.4.v201103231819,"org.eclipse.wst.sse.ui",1361861327816
stopped,bundle,org.eclipse.m2e.discovery,1.0.0.201106061504,"org.eclipse.m2e.discovery",1361861327994
stopped,bundle,org.eclipse.m2e.refactoring,1.0.0.201106061504,"org.eclipse.m2e.refactoring",1361861327995
stopped,bundle,org.eclipse.m2e.editor,1.0.0.201106061504,"org.eclipse.m2e.editor",1361861327996
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.0.201106061504,"org.eclipse.m2e.editor.xml",1361861327997
stopped,bundle,org.jboss.tools.maven.cdi,1.2.0.v20110730-1431-H209-Final,"org.jboss.tools.maven.cdi",1361861327998
stopped,bundle,org.jboss.tools.maven.hibernate,1.2.0.v20110730-1431-H209-Final,"org.jboss.tools.maven.hibernate",1361861327998
