what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.datatools.sqltools.data.ui,1.2.0.v201005250945,"org.eclipse.datatools.sqltools.data.ui",1361861328042
stopped,bundle,org.teiid.datatools.connectivity.ui,7.4.1.v20110801-0937-H589-Final,"org.teiid.datatools.connectivity.ui",1361861328043
stopped,bundle,org.teiid.datatools.connectivity,7.4.1.v20110801-0937-H589-Final,"org.teiid.datatools.connectivity",1361861328044
stopped,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.1.100.v201009280455,"org.eclipse.datatools.connectivity.sqm.server.ui",1361861328045
stopped,bundle,org.eclipse.datatools.sqltools.ddlgen.ui,1.0.1.v201002270530,"org.eclipse.datatools.sqltools.ddlgen.ui",1361861328045
stopped,bundle,org.eclipse.datatools.sqltools.db.derby.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.derby.ui",1361861328046
stopped,bundle,org.eclipse.datatools.sqltools.db.generic.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.generic.ui",1361861328046
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v201003161000,"org.eclipse.datatools.sqltools.debugger.core.ui",1361861328047
stopped,bundle,org.eclipse.datatools.sqltools.routineeditor.ui,1.0.1.v201004060545,"org.eclipse.datatools.sqltools.routineeditor.ui",1361861328048
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile.ui,2.6.2.r262_v20110127,"org.eclipse.birt.report.data.oda.jdbc.dbprofile.ui",1361861328048
stopped,bundle,org.eclipse.datatools.sqltools.sqlbuilder,1.0.3.v201009131745,"org.eclipse.datatools.sqltools.sqlbuilder",1361861328049
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.debugger.core",1361861328050
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages,1.1.0.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages",1361861328051
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui,1.1.1.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui",1361861328052
stopped,bundle,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.sqlscrapbook",1361861328053
stopped,bundle,org.eclipse.datatools.sqltools.sqleditor,1.0.2.v201009230800,"org.eclipse.datatools.sqltools.sqleditor",1361861328054
stopped,bundle,org.eclipse.datatools.sqltools.editor.core.ui,1.0.0.v201001150815,"org.eclipse.datatools.sqltools.editor.core.ui",1361861328055
stopped,bundle,org.eclipse.datatools.sqltools.tabledataeditor,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.tabledataeditor",1361861328055
stopped,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.2.0.v201002281800,"org.eclipse.datatools.connectivity.sqm.core.ui",1361861328056
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1361861328057
stopped,bundle,org.jboss.tools.project.examples.cheatsheet,1.1.0.v20110729-2054-H147-Final,"org.jboss.tools.project.examples.cheatsheet",1361861328058
stopped,bundle,org.jboss.tools.project.examples,1.2.1.v20110729-2054-H147-Final,"org.jboss.tools.project.examples",1361861328058
stopped,bundle,org.jboss.tools.runtime,1.2.0.v20110801-1251-H353-Final,"org.jboss.tools.runtime",1361861328059
stopped,bundle,org.jboss.tools.seam.text.ext,3.2.1.v20110730-1321-H261-Final,"org.jboss.tools.seam.text.ext",1361861328059
stopped,bundle,org.jboss.tools.seam.core,3.2.1.v20110730-1321-H261-Final,"org.jboss.tools.seam.core",1361861328059
stopped,bundle,org.teiid.designer.modelgenerator.salesforce.ui,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.modelgenerator.salesforce.ui",1361861328060
stopped,bundle,org.teiid.designer.modelgenerator.wsdl.ui,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.modelgenerator.wsdl.ui",1361861328061
stopped,bundle,org.teiid.designer.datatools.ui,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.datatools.ui",1361861328061
stopped,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201004270430,"org.eclipse.datatools.connectivity.ui.dse",1361861328062
stopped,bundle,org.eclipse.birt.report.designer.ui.editor.script,2.6.2.r262_v20110127,"org.eclipse.birt.report.designer.ui.editor.script",1361861328063
stopped,bundle,org.eclipse.birt.report.designer.ui.editor.xml.wtp,2.6.2.r262_v20110127,"org.eclipse.birt.report.designer.ui.editor.xml.wtp",1361861328064
stopped,bundle,org.eclipse.birt.chart.reportitem.ui,2.6.2.r262_v20110127,"org.eclipse.birt.chart.reportitem.ui",1361861328065
stopped,bundle,org.eclipse.birt.report.item.crosstab.ui,2.6.2.r262_v20110127,"org.eclipse.birt.report.item.crosstab.ui",1361861328066
stopped,bundle,org.eclipse.birt.report.designer.ui.ide,2.6.2.r262_v20110127,"org.eclipse.birt.report.designer.ui.ide",1361861328067
stopped,bundle,org.eclipse.birt.report.designer.ui.lib.explorer,2.6.2.r262_v20110127,"org.eclipse.birt.report.designer.ui.lib.explorer",1361861328069
stopped,bundle,org.eclipse.birt.report.designer.ui.lib,2.6.2.r262_v20110127,"org.eclipse.birt.report.designer.ui.lib",1361861328069
stopped,bundle,org.eclipse.birt.report.designer.ui.editors.schematic,2.6.2.r262_v20110127,"org.eclipse.birt.report.designer.ui.editors.schematic",1361861328070
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1361861328071
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1361861328072
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1361861343627
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1361861343628
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1361861343629
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1361861343629
started,bundle,com.liferay.ide.eclipse.ui,1.2.3.v201103310212,"com.liferay.ide.eclipse.ui",1361861343630
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1361861343633
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1361861343634
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1361861343634
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1361861343635
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1361861343636
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1361861343636
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1361861343637
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1361861343637
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1361861343638
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1361861343639
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1361861343639
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1361861343642
started,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1361861343643
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1361861343644
started,bundle,org.eclipse.emf.ecore.change,2.5.1.v20100907-1643,"org.eclipse.emf.ecore.change",1361861343644
started,bundle,org.eclipse.emf.ecore.edit,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.edit",1361861343645
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1361861343645
started,bundle,org.eclipse.emf.edit,2.6.0.v20100914-1218,"org.eclipse.emf.edit",1361861343646
started,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1361861343647
started,bundle,org.eclipse.emf.mapping,2.6.0.v20100914-1218,"org.eclipse.emf.mapping",1361861343647
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1361861343648
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1361861343648
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1361861343649
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1361861343649
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1361861343652
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1361861343655
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1361861343655
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1361861343656
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1361861343658
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1361861343659
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1361861343660
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1361861343660
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1361861343661
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1361861343661
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1361861343662
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1361861343662
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1361861343663
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1361861343664
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1361861343664
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1361861343665
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1361861343666
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1361861343667
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1361861343668
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1361861343671
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1361861343672
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1361861343673
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1361861343674
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1361861343675
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1361861343675
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1361861343676
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1361861343677
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1361861343677
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.bugzilla.core",1361861343678
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1361861343679
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1361861343679
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1361861343679
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1361861343680
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1361861343680
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1361861343681
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1361861343682
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.1.v20110728-0200,"org.eclipse.mylyn.tasks.ui",1361861343682
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1361861343683
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1361861343684
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1361861343684
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1361861343690
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1361861343692
started,bundle,org.eclipse.team.svn.core,0.7.9.I20110419-1700,"org.eclipse.team.svn.core",1361861343693
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110318-1700,"org.eclipse.team.svn.mylyn",1361861343693
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20110419-1700,"org.eclipse.team.svn.ui",1361861343695
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1361861343696
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1361861343699
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1361861343699
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1361861343700
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1361861343701
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1361861343702
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1361861343703
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1361861343703
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1361861343704
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1361861343704
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1361861343705
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1361861343706
started,bundle,org.eclipse.uml2.common,1.5.0.v201005031530,"org.eclipse.uml2.common",1361861343721
started,bundle,org.eclipse.uml2.uml,3.1.2.v201010261927,"org.eclipse.uml2.uml",1361861343722
started,bundle,org.eclipse.uml2.uml.edit,3.1.0.v201005031530,"org.eclipse.uml2.uml.edit",1361861343724
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1361861343725
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1361861343726
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1361861343726
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1361861343729
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1361861343734
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1361861343735
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1361861343736
started,bundle,org.eclipse.wst.server.core,1.1.207.v20110401_1511,"org.eclipse.wst.server.core",1361861343736
started,bundle,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui",1361861343737
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1361861343738
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1361861343738
started,bundle,org.guvnor.tools,5.2.0.Final,"org.guvnor.tools",1361861343738
started,bundle,org.jboss.ide.eclipse.as.core,2.2.0.v20110729-2006-H221-Final,"org.jboss.ide.eclipse.as.core",1361861343739
started,bundle,org.jboss.ide.eclipse.as.ui,2.2.0.v20110729-2006-H221-Final,"org.jboss.ide.eclipse.as.ui",1361861343740
started,bundle,org.jboss.tools.common,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common",1361861343741
started,bundle,org.jboss.tools.common.model,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common.model",1361861343742
started,bundle,org.jboss.tools.common.projecttemplates,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common.projecttemplates",1361861343742
started,bundle,org.jboss.tools.common.verification.ui,3.1.0.v20110729-1946-H142-Final,"org.jboss.tools.common.verification.ui",1361861343743
started,bundle,org.jboss.tools.jmx.core,1.2.0.v20110729-1935-H124-Final,"org.jboss.tools.jmx.core",1361861343743
started,bundle,org.jboss.tools.jsf.ui,3.2.1.v20110730-1214-H169-Final,"org.jboss.tools.jsf.ui",1361861343744
started,bundle,org.jboss.tools.jst.web,3.2.1.v20110729-2031-H177-Final,"org.jboss.tools.jst.web",1361861343744
started,bundle,org.jboss.tools.jst.web.ui,3.2.1.v20110729-2031-H177-Final,"org.jboss.tools.jst.web.ui",1361861343746
started,bundle,org.jboss.tools.runtime,1.2.0.v20110801-1251-H353-Final,"org.jboss.tools.runtime",1361861343747
started,bundle,org.jboss.tools.runtime.ui,1.0.0.v20110801-1251-H353-Final,"org.jboss.tools.runtime.ui",1361861343747
started,bundle,org.jboss.tools.seam.core,3.2.1.v20110730-1321-H261-Final,"org.jboss.tools.seam.core",1361861343748
started,bundle,org.jboss.tools.seam.ui,3.2.1.v20110730-1321-H261-Final,"org.jboss.tools.seam.ui",1361861343748
started,bundle,org.jboss.tools.struts.ui,3.1.1.v20110729-2243-H165-Final,"org.jboss.tools.struts.ui",1361861343749
started,bundle,org.jboss.tools.usage,1.0.1.v20110729-1916-H126-Final,"org.jboss.tools.usage",1361861343749
started,bundle,org.polarion.eclipse.team.svn.connector.javahl15,2.2.2.I20110419-1700,"org.polarion.eclipse.team.svn.connector.javahl15",1361861343750
started,bundle,org.polarion.eclipse.team.svn.connector.javahl16,2.2.2.I20110419-1700,"org.polarion.eclipse.team.svn.connector.javahl16",1361861343750
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit15,2.2.2.I20110419-1700,"org.polarion.eclipse.team.svn.connector.svnkit15",1361861343750
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20110419-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1361861343751
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16l,2.2.2.I20110419-1700,"org.polarion.eclipse.team.svn.connector.svnkit16l",1361861343751
started,bundle,org.teiid.core.designer,7.4.1.v20110801-0937-H589-Final,"org.teiid.core.designer",1361861343752
started,bundle,org.teiid.designer.compare,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.compare",1361861343752
started,bundle,org.teiid.designer.core,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.core",1361861343753
